DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,10 min Arms & Shoulders Strength,10,ADRIAN WILLIAMS,STRENGTH,Wed 8/11/21 @ 10:00 PM,98.2,9126,6.9,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,ADRIAN WILLIAMS,STRENGTH,Thu 8/5/21 @ 8:30 PM,99.3,7876,7.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,ADRIAN WILLIAMS,STRENGTH,Wed 8/4/21 @ 10:00 PM,96.7,22890,6.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,ADRIAN WILLIAMS,STRENGTH,Thu 7/29/21 @ 8:30 PM,99.5,7703,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,ADRIAN WILLIAMS,STRENGTH,Thu 7/15/21 @ 8:30 PM,99.2,10576,6.6,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,ADRIAN WILLIAMS,STRENGTH,Thu 7/8/21 @ 9:20 PM,96.4,27190,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,ADRIAN WILLIAMS,STRENGTH,Thu 7/8/21 @ 8:30 PM,99.5,12957,7.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,45 min AFO Full Body Strength: Migos,45,ADRIAN WILLIAMS,STRENGTH,Sat 7/3/21 @ 6:00 AM,99.7,12207,8,All for One is here! Move to the sounds of Migos in this Full Body workout with Adrian as we come together for the digital music festival of a lifetime.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Chest & Back Strength,10,ADRIAN WILLIAMS,STRENGTH,Fri 6/25/21 @ 11:00 PM,98.2,10201,6.5,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,['Medium Weights']
NO_DIFFICULTY_TAG,20 min Bodyweight Strength,20,ADRIAN WILLIAMS,STRENGTH,Fri 6/25/21 @ 11:00 PM,99.1,7869,6.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Glutes & Legs Strength,10,ADRIAN WILLIAMS,STRENGTH,Thu 6/24/21 @ 9:20 PM,98,12225,7.1,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,['Medium Weights']
INTERMEDIATE,30 min Pride Celebration Full Body,30,ADRIAN WILLIAMS,STRENGTH,Thu 6/24/21 @ 8:30 PM,99.3,8823,7.2,Celebrate Pride Month in this 30 min pride full body strength.,TRUE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,ADRIAN WILLIAMS,STRENGTH,Mon 6/21/21 @ 9:10 PM,98.4,13510,6.8,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,ADRIAN WILLIAMS,STRENGTH,Mon 6/21/21 @ 8:30 PM,99.7,22482,6.8,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,30 min Juneteenth Full Body Strength,30,ADRIAN WILLIAMS,STRENGTH,Fri 6/18/21 @ 9:00 PM,99.4,11567,7.1,Join Adrian as he honors Juneteenth in this 30-minute full body strength celebrating Black joy.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,ADRIAN WILLIAMS,STRENGTH,Thu 6/17/21 @ 9:20 PM,97.8,27403,6.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,ADRIAN WILLIAMS,STRENGTH,Fri 6/11/21 @ 10:00 PM,98.8,11059,5.3,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Upper Body Strength Warm Up,5,ADRIAN WILLIAMS,STRENGTH,Fri 6/11/21 @ 10:00 PM,99.6,12065,3.7,"You can do anything for 5 minutes. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
