DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Wed 8/7/19 @ 5:55 AM,95.1,923,6.8,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
BEGINNER,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sun 8/4/19 @ 9:55 PM,92.5,2573,6.1,"Join us on the floor for 20 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength,10,REBECCA KENNEDY,STRENGTH,Fri 8/2/19 @ 6:35 PM,97.3,1317,7.2,Join us for a high-energy full body strength training workout.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Arms & Shoulders Strength,30,REBECCA KENNEDY,STRENGTH,Fri 8/2/19 @ 6:00 PM,98,12503,7.7,Grab your weights and join us for 30 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
BEGINNER,30 min Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Thu 8/1/19 @ 7:30 AM,97.4,7157,6.3,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Full Body Strength,10,REBECCA KENNEDY,STRENGTH,Mon 7/29/19 @ 6:35 PM,96.6,818,6.9,Join us for a high-energy 10 minute full body strength training workout.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,REBECCA KENNEDY,STRENGTH,Sun 7/28/19 @ 10:05 PM,99.6,3654,7,Grab your weights and join us for 10 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Sun 7/28/19 @ 9:30 PM,94.4,3808,7.4,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,REBECCA KENNEDY,STRENGTH,Fri 7/26/19 @ 7:25 PM,98.3,1474,7.4,Grab your weights and join us for 20 minutes of chest and back work to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
BEGINNER,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Thu 7/25/19 @ 8:05 AM,98.7,3404,6.7,Grab your weights and join us for 20 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Wed 7/24/19 @ 5:55 AM,93.8,972,7,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Wed 7/24/19 @ 5:30 AM,99.1,4648,7.9,Grab your weights and join us for 20 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
