DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Tue 9/14/21 @ 9:10 PM,99.5,52709,7.2,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,OLIVIA AMATO,STRENGTH,Tue 9/14/21 @ 8:30 PM,98.4,4429,6.4,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Light Weights,10,OLIVIA AMATO,STRENGTH,Fri 9/10/21 @ 8:45 PM,98.9,24160,7.6,Grab your free weights from the back of the Bike and work your arms! Pair this with a cycling class for the perfect stack.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,20 min Core Strength,20,OLIVIA AMATO,STRENGTH,Thu 9/9/21 @ 9:10 PM,98.9,6801,6.7,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,OLIVIA AMATO,STRENGTH,Thu 9/9/21 @ 8:30 PM,99,3617,6.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,[]
INTERMEDIATE,10 min Glutes & Legs Strength,10,OLIVIA AMATO,STRENGTH,Tue 9/7/21 @ 9:10 PM,98,3534,6.3,Strengthen the largest muscles in your body with this glutes & legs workout.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min EDM Full Body Strength,20,OLIVIA AMATO,STRENGTH,Tue 9/7/21 @ 8:30 PM,98,3371,6.5,EDM isn¡¯t just for dancing anymore. Join us for a full-body workout that will have you sweating to the beat with your weights.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,10 min Bodyweight Strength,10,OLIVIA AMATO,STRENGTH,Fri 8/27/21 @ 10:00 PM,98.3,5942,5.4,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
BEGINNER,20 min Full Body Strength,20,OLIVIA AMATO,STRENGTH,Fri 8/20/21 @ 10:00 PM,99.7,3507,6.1,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,10 min Glutes & Legs Strength,10,OLIVIA AMATO,STRENGTH,Tue 8/17/21 @ 9:10 PM,98,17259,6.7,Strengthen the largest muscles in your body with this glutes & legs workout.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,OLIVIA AMATO,STRENGTH,Tue 8/17/21 @ 8:30 PM,99,5620,6.1,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Core Strength,5,OLIVIA AMATO,STRENGTH,Sat 8/14/21 @ 1:00 AM,99.8,55335,6.4,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,10 min Glutes & Legs Strength,10,OLIVIA AMATO,STRENGTH,Fri 8/13/21 @ 10:00 PM,98.9,6807,6.6,Strengthen the largest muscles in your body with this glutes & legs workout.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min EDM Full Body Strength,30,OLIVIA AMATO,STRENGTH,Tue 8/10/21 @ 8:30 PM,97.6,6900,7,EDM isn¡¯t just for dancing anymore. Join us for a full-body workout that will have you sweating to the beat with your weights.,TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,OLIVIA AMATO,STRENGTH,Fri 8/6/21 @ 10:00 PM,99.5,32033,6.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Tue 8/3/21 @ 9:10 PM,98.9,36550,6.6,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,10 min Chest & Back Strength,10,OLIVIA AMATO,STRENGTH,Thu 7/29/21 @ 10:00 PM,99.2,7496,6.3,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,TRUE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,OLIVIA AMATO,STRENGTH,Fri 7/23/21 @ 10:00 PM,99.6,11162,6.7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,OLIVIA AMATO,STRENGTH,Thu 7/22/21 @ 8:30 PM,99.6,9563,6.3,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Spice Girls Core Strength,20,OLIVIA AMATO,STRENGTH,Wed 7/14/21 @ 10:00 PM,98.8,22211,7.1,"Bring the attitude and channel your inner icon with the energetic, unapologetic sounds of the Spice Girls in this Core Strength class with Olivia.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Chest & Back Strength,10,OLIVIA AMATO,STRENGTH,Fri 7/9/21 @ 10:00 PM,96.9,8388,6.4,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
