DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,SELENA SAMUELA,STRENGTH,Mon 8/19/19 @ 6:35 PM,99.4,5073,6.3,Grab your weights and join us for 10 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Thu 7/18/19 @ 8:35 PM,98.3,1503,6.8,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,[]
INTERMEDIATE,20 min Core Strength,20,SELENA SAMUELA,STRENGTH,Fri 6/28/19 @ 7:25 PM,98.4,2937,7.4,"Join us on the floor for 20 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,SELENA SAMUELA,STRENGTH,Thu 6/27/19 @ 8:35 PM,97.6,1915,6.4,Join us for 10 minutes of glutes and legs work to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Chest & Back Strength,15,SELENA SAMUELA,STRENGTH,Thu 6/20/19 @ 4:20 AM,98.2,7146,6.6,Grab your weights and join us for 15 minutes of chest and back work to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Core Strength,15,SELENA SAMUELA,STRENGTH,Thu 6/20/19 @ 4:00 AM,92.6,7741,7.1,"Join us on the floor for 15 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,SELENA SAMUELA,STRENGTH,Fri 6/14/19 @ 7:00 PM,99.1,6010,6.8,Join us for 20 minutes of glutes and legs work to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Mon 6/3/19 @ 6:35 PM,98,6288,6.6,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,SELENA SAMUELA,STRENGTH,Sat 6/1/19 @ 9:55 PM,98,1453,6.6,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Arms & Shoulders Strength,20,SELENA SAMUELA,STRENGTH,Wed 5/29/19 @ 8:25 PM,99.4,3834,7.6,Grab your weights and join us for 20 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,SELENA SAMUELA,STRENGTH,Wed 5/29/19 @ 6:55 AM,99.1,1760,7.2,Grab your weights and join us for 20 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,SELENA SAMUELA,STRENGTH,Mon 5/27/19 @ 10:05 PM,98.3,570,6.3,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,SELENA SAMUELA,STRENGTH,Mon 5/20/19 @ 6:25 PM,99.6,9361,7,Join us for 20 minutes of glutes and legs work to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,SELENA SAMUELA,STRENGTH,Fri 5/10/19 @ 7:00 PM,98.3,2633,7,"Join us on the floor for 20 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Sun 4/28/19 @ 10:05 PM,99,2734,7.3,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,SELENA SAMUELA,STRENGTH,Wed 4/24/19 @ 6:55 AM,98.2,1838,7.2,Join us for 20 minutes of glutes and legs work to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,SELENA SAMUELA,STRENGTH,Wed 4/24/19 @ 6:30 AM,98.6,1567,6.7,Grab your weights and join us for 20 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,SELENA SAMUELA,STRENGTH,Fri 4/19/19 @ 7:35 PM,96.9,705,6.9,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,SELENA SAMUELA,STRENGTH,Mon 4/1/19 @ 6:35 PM,99.2,3279,6.4,Grab your weights and join us for 10 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
