DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,20 min Glutes & Legs Strength,20,ROBIN ARZ?N,STRENGTH,Tue 10/1/19 @ 5:55 AM,99.7,20669,7.6,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Tue 9/24/19 @ 6:05 AM,99,9370,6.6,"Robin on her favorite 2019 class: Welcome to my fitness ABCs: Always Building Core. The core is a critical part of my training regimen, that's why I chose it as a top pick.",FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,ROBIN ARZ?N,STRENGTH,Fri 9/13/19 @ 1:40 AM,99.5,13659,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,ROBIN ARZ?N,STRENGTH,Thu 8/15/19 @ 5:05 AM,99.8,31255,7,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Tue 8/13/19 @ 6:05 AM,99.3,11915,7,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,ROBIN ARZ?N,STRENGTH,Tue 8/6/19 @ 5:55 AM,98.1,4818,6.2,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Arms & Shoulders Strength,20,ROBIN ARZ?N,STRENGTH,Tue 8/6/19 @ 5:30 AM,99.6,10110,7.4,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,ROBIN ARZ?N,STRENGTH,Thu 7/11/19 @ 8:35 PM,99.2,2819,6,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,ROBIN ARZ?N,STRENGTH,Tue 7/9/19 @ 6:05 AM,99.8,5349,6.6,Grab your weights and join us for 10 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms Toning,10,ROBIN ARZ?N,STRENGTH,Thu 7/4/19 @ 5:05 AM,99.7,23643,6.9,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,ROBIN ARZ?N,STRENGTH,Thu 6/20/19 @ 5:05 AM,99.8,12785,6.9,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
INTERMEDIATE,20 min Core Strength,20,ROBIN ARZ?N,STRENGTH,Tue 6/18/19 @ 5:55 AM,99.6,9502,7.2,"Join us on the floor for 20 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,ROBIN ARZ?N,STRENGTH,Tue 6/18/19 @ 5:30 AM,99.7,6614,7.2,Grab your weights and join us for 20 minutes of chest and back work to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,ROBIN ARZ?N,STRENGTH,Tue 6/4/19 @ 5:55 AM,99.7,6484,7.4,Grab your weights and join us for 20 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,ROBIN ARZ?N,STRENGTH,Tue 6/4/19 @ 5:30 AM,99.7,13011,7.2,Join us for 20 minutes of glutes and legs work to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,ROBIN ARZ?N,STRENGTH,Sat 5/18/19 @ 9:55 PM,99.7,13511,7.2,Join us for a high-energy full body strength training workout.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Wed 5/15/19 @ 2:50 AM,99.4,9573,6.7,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Arms & Shoulders Strength,15,ROBIN ARZ?N,STRENGTH,Wed 5/15/19 @ 2:30 AM,99.8,18497,6.9,Grab your weights and join us for 15 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Sat 5/11/19 @ 10:05 PM,99.5,10299,7,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,ROBIN ARZ?N,STRENGTH,Thu 4/25/19 @ 5:05 AM,99.7,9449,6.7,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Strength for Runners,10,ROBIN ARZ?N,STRENGTH,Sat 4/6/19 @ 10:05 PM,99.6,1684,6,Improve your running strength and stability in this 10 minute workout off the Tread.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,ROBIN ARZ?N,STRENGTH,Tue 4/2/19 @ 5:55 AM,99.3,5947,7.3,"Join us on the floor for 20 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
